Foundation URI,Linearization (release) URI,Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,PrimaryLocation,ChapterNo,BrowserLink,iCatLink,isLeaf,noOfNonResidualChildren,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,Version:2025 Sep 03 - 22:30 UTC
http://id.who.int/icd/entity/1505778051,http://id.who.int/icd/release/11/beta/mms/1505778051,1A72.4,,- - - - Gonococcal infection of eye,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1A6,BlockL2-1A7,,,,
,http://id.who.int/icd/release/11/beta/mms/840155638/other,1A72.Y,,- - - - Gonococcal infection of other specified sites,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1A6,BlockL2-1A7,,,,
http://id.who.int/icd/entity/2046292009,http://id.who.int/icd/release/11/beta/mms/2046292009,1A73,,- - - Disseminated gonococcal infection,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1A6,BlockL2-1A7,,,,
,http://id.who.int/icd/release/11/beta/mms/609214049/unspecified,1A7Z,,"- - - Gonococcal infection, unspecified",category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1A6,BlockL2-1A7,,,,
http://id.who.int/icd/entity/251474152,http://id.who.int/icd/release/11/beta/mms/251474152,,BlockL2-1A8,- - Sexually transmissible infections due to chlamydia,block,2,False,True,01,browser,iCat,False,2,,BlockL1-1A6,,,,,
http://id.who.int/icd/entity/1090786293,http://id.who.int/icd/release/11/beta/mms/1090786293,1A80,,- - - Chlamydial lymphogranuloma,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1A6,BlockL2-1A8,,,,
http://id.who.int/icd/entity/900285196,http://id.who.int/icd/release/11/beta/mms/900285196,1A81,,- - - Non-ulcerative sexually transmitted chlamydial infection,category,1,False,True,01,browser,iCat,False,2,True,BlockL1-1A6,BlockL2-1A8,,,,
http://id.who.int/icd/entity/806511043,http://id.who.int/icd/release/11/beta/mms/806511043,1A81.0,,- - - - Chlamydial infection of lower genitourinary tract,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1A6,BlockL2-1A8,,,,
http://id.who.int/icd/entity/1431940183,http://id.who.int/icd/release/11/beta/mms/1431940183,1A81.1,,- - - - Chlamydial infection of internal reproductive organs,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1A6,BlockL2-1A8,,,,
,http://id.who.int/icd/release/11/beta/mms/900285196/other,1A81.Y,,- - - - Non-ulcerative sexually transmitted chlamydial infection of other specified site,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1A6,BlockL2-1A8,,,,
,http://id.who.int/icd/release/11/beta/mms/900285196/unspecified,1A81.Z,,- - - - Non-ulcerative sexually transmitted chlamydial infection of unspecified site,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1A6,BlockL2-1A8,,,,
,http://id.who.int/icd/release/11/beta/mms/251474152/other,1A8Y,,- - - Other specified sexually transmissible infections due to chlamydia,category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1A6,BlockL2-1A8,,,,
,http://id.who.int/icd/release/11/beta/mms/251474152/unspecified,1A8Z,,"- - - Sexually transmissible infections due to chlamydia, unspecified",category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1A6,BlockL2-1A8,,,,
http://id.who.int/icd/entity/1357024926,http://id.who.int/icd/release/11/beta/mms/1357024926,1A90,,- - Chancroid,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1A6,,,,,
http://id.who.int/icd/entity/764124124,http://id.who.int/icd/release/11/beta/mms/764124124,1A91,,- - Granuloma inguinale,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1A6,,,,,
http://id.who.int/icd/entity/1220564554,http://id.who.int/icd/release/11/beta/mms/1220564554,1A92,,- - Trichomoniasis,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1A6,,,,,
http://id.who.int/icd/entity/1372745524,http://id.who.int/icd/release/11/beta/mms/1372745524,1A93,,- - Sexually transmissible infestations,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1A6,,,,,
http://id.who.int/icd/entity/616315615,http://id.who.int/icd/release/11/beta/mms/616315615,1A94,,- - Anogenital herpes simplex infection,category,1,False,True,01,browser,iCat,False,2,True,BlockL1-1A6,,,,,
http://id.who.int/icd/entity/666746193,http://id.who.int/icd/release/11/beta/mms/666746193,1A94.0,,- - - Herpes simplex infection of genitalia or urogenital tract,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1A6,,,,,
http://id.who.int/icd/entity/1123446981,http://id.who.int/icd/release/11/beta/mms/1123446981,1A94.1,,- - - Herpes simplex infection of perianal skin or rectum,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1A6,,,,,
,http://id.who.int/icd/release/11/beta/mms/616315615/unspecified,1A94.Z,,- - - Anogenital herpes simplex infection without further specification,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1A6,,,,,
http://id.who.int/icd/entity/641342831,http://id.who.int/icd/release/11/beta/mms/641342831,1A95,,- - Anogenital warts,category,1,False,True,01,browser,iCat,False,3,True,BlockL1-1A6,,,,,
http://id.who.int/icd/entity/1987223744,http://id.who.int/icd/release/11/beta/mms/1987223744,1A95.0,,- - - Anal warts,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1A6,,,,,
http://id.who.int/icd/entity/144526718,http://id.who.int/icd/release/11/beta/mms/144526718,1A95.1,,- - - Genital warts,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1A6,,,,,
http://id.who.int/icd/entity/158514824,http://id.who.int/icd/release/11/beta/mms/158514824,1A95.2,,- - - Extragenital condylomata acuminata,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1A6,,,,,
,http://id.who.int/icd/release/11/beta/mms/641342831/unspecified,1A95.Z,,"- - - Anogenital warts, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1A6,,,,,
,http://id.who.int/icd/release/11/beta/mms/1904876434/other,1A9Y,,- - Other specified predominantly sexually transmitted infections,category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1A6,,,,,
,http://id.who.int/icd/release/11/beta/mms/1904876434/unspecified,1A9Z,,"- - Predominantly sexually transmitted infections, unspecified",category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1A6,,,,,
http://id.who.int/icd/entity/979278646,http://id.who.int/icd/release/11/beta/mms/979278646,,BlockL1-1B1,- Mycobacterial diseases,block,1,False,True,01,browser,iCat,False,3,,,,,,,
http://id.who.int/icd/entity/2072728114,http://id.who.int/icd/release/11/beta/mms/2072728114,,BlockL2-1B1,- - Tuberculosis,block,2,False,True,01,browser,iCat,False,5,,BlockL1-1B1,,,,,
http://id.who.int/icd/entity/882244568,http://id.who.int/icd/release/11/beta/mms/882244568,1B10,,- - - Tuberculosis of the respiratory system,category,1,False,True,01,browser,iCat,False,2,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/983550510,http://id.who.int/icd/release/11/beta/mms/983550510,1B10.0,,"- - - - Respiratory tuberculosis, confirmed",category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/1311939281,http://id.who.int/icd/release/11/beta/mms/1311939281,1B10.1,,"- - - - Respiratory tuberculosis, not confirmed",category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
,http://id.who.int/icd/release/11/beta/mms/882244568/unspecified,1B10.Z,,"- - - - Respiratory tuberculosis, without mention of bacteriological or histological confirmation",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/729372485,http://id.who.int/icd/release/11/beta/mms/729372485,1B11,,- - - Tuberculosis of the nervous system,category,1,False,True,01,browser,iCat,False,4,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/1820468614,http://id.who.int/icd/release/11/beta/mms/1820468614,1B11.0,,- - - - Tuberculous meningitis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/539334538,http://id.who.int/icd/release/11/beta/mms/539334538,1B11.1,,- - - - Tuberculous meningoencephalitis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/164227092,http://id.who.int/icd/release/11/beta/mms/164227092,1B11.2,,- - - - Meningeal tuberculoma,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/1199221405,http://id.who.int/icd/release/11/beta/mms/1199221405,1B11.3,,- - - - Tuberculous granuloma of brain,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
,http://id.who.int/icd/release/11/beta/mms/729372485/other,1B11.Y,,- - - - Other tuberculosis of nervous system,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
,http://id.who.int/icd/release/11/beta/mms/729372485/unspecified,1B11.Z,,"- - - - Tuberculosis of the nervous system, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/746680558,http://id.who.int/icd/release/11/beta/mms/746680558,1B12,,- - - Tuberculosis of other systems or organs,category,1,False,True,01,browser,iCat,False,9,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/271545608,http://id.who.int/icd/release/11/beta/mms/271545608,1B12.0,,- - - - Tuberculosis of heart,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/1074723013,http://id.who.int/icd/release/11/beta/mms/1074723013,1B12.1,,- - - - Tuberculosis of eye,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/883140666,http://id.who.int/icd/release/11/beta/mms/883140666,1B12.2,,- - - - Tuberculosis of ear,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/807058764,http://id.who.int/icd/release/11/beta/mms/807058764,1B12.3,,- - - - Tuberculosis of endocrine glands,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/1459473353,http://id.who.int/icd/release/11/beta/mms/1459473353,1B12.4,,- - - - Tuberculosis of the musculoskeletal system,category,2,False,True,01,browser,iCat,False,2,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/570881596,http://id.who.int/icd/release/11/beta/mms/570881596,1B12.40,,- - - - - Tuberculosis of bones or joints,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/1828714202,http://id.who.int/icd/release/11/beta/mms/1828714202,1B12.41,,- - - - - Tuberculous myositis,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
,http://id.who.int/icd/release/11/beta/mms/1459473353/other,1B12.4Y,,- - - - - Tuberculosis of other specified part of the musculoskeletal system,category,3,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
,http://id.who.int/icd/release/11/beta/mms/1459473353/unspecified,1B12.4Z,,"- - - - - Tuberculosis of the musculoskeletal system, unspecified",category,3,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/1196243886,http://id.who.int/icd/release/11/beta/mms/1196243886,1B12.5,,- - - - Tuberculosis of the genitourinary system,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/870345553,http://id.who.int/icd/release/11/beta/mms/870345553,1B12.6,,- - - - Tuberculous peripheral lymphadenopathy,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/1873777499,http://id.who.int/icd/release/11/beta/mms/1873777499,1B12.7,,- - - - Tuberculosis of the digestive system,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/625292625,http://id.who.int/icd/release/11/beta/mms/625292625,1B12.8,,- - - - Cutaneous tuberculosis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
,http://id.who.int/icd/release/11/beta/mms/746680558/other,1B12.Y,,- - - - Tuberculosis of other specified organ or site,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/861638547,http://id.who.int/icd/release/11/beta/mms/861638547,1B13,,- - - Miliary tuberculosis,category,1,False,True,01,browser,iCat,False,3,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/1056849595,http://id.who.int/icd/release/11/beta/mms/1056849595,1B13.0,,- - - - Acute miliary tuberculosis of a single specified site,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/1538650927,http://id.who.int/icd/release/11/beta/mms/1538650927,1B13.1,,- - - - Acute miliary tuberculosis of multiple sites,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/1690351031,http://id.who.int/icd/release/11/beta/mms/1690351031,1B13.2,,"- - - - Acute miliary tuberculosis, unspecified site",category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
,http://id.who.int/icd/release/11/beta/mms/861638547/other,1B13.Y,,- - - - Other specified miliary tuberculosis,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
,http://id.who.int/icd/release/11/beta/mms/861638547/unspecified,1B13.Z,,"- - - - Miliary tuberculosis, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/454434138,http://id.who.int/icd/release/11/beta/mms/454434138,1B14,,- - - Latent tuberculosis,category,1,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
,http://id.who.int/icd/release/11/beta/mms/2072728114/other,1B1Y,,- - - Other specified tuberculosis,category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
,http://id.who.int/icd/release/11/beta/mms/2072728114/unspecified,1B1Z,,"- - - Tuberculosis, unspecified",category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,BlockL2-1B1,,,,
http://id.who.int/icd/entity/149072669,http://id.who.int/icd/release/11/beta/mms/149072669,1B20,,- - Leprosy,category,1,False,True,01,browser,iCat,False,4,True,BlockL1-1B1,,,,,
http://id.who.int/icd/entity/1800264981,http://id.who.int/icd/release/11/beta/mms/1800264981,1B20.0,,- - - Paucibacillary leprosy,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
http://id.who.int/icd/entity/1123804548,http://id.who.int/icd/release/11/beta/mms/1123804548,1B20.1,,- - - Multibacillary leprosy,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
http://id.who.int/icd/entity/1295356165,http://id.who.int/icd/release/11/beta/mms/1295356165,1B20.2,,- - - Leprosy reactions,category,2,False,True,01,browser,iCat,False,2,True,BlockL1-1B1,,,,,
http://id.who.int/icd/entity/1185467033,http://id.who.int/icd/release/11/beta/mms/1185467033,1B20.20,,- - - - Type I leprosy reaction,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
http://id.who.int/icd/entity/1886317801,http://id.who.int/icd/release/11/beta/mms/1886317801,1B20.21,,- - - - Type II leprosy reaction,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
http://id.who.int/icd/entity/1324017222,http://id.who.int/icd/release/11/beta/mms/1324017222,1B20.3,,- - - Complications of leprosy,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
,http://id.who.int/icd/release/11/beta/mms/149072669/unspecified,1B20.Z,,"- - - Leprosy, unspecified",category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
http://id.who.int/icd/entity/1839818377,http://id.who.int/icd/release/11/beta/mms/1839818377,1B21,,- - Infections due to non-tuberculous mycobacteria,category,1,False,True,01,browser,iCat,False,5,True,BlockL1-1B1,,,,,
http://id.who.int/icd/entity/1798822437,http://id.who.int/icd/release/11/beta/mms/1798822437,1B21.0,,- - - Pulmonary infection due to non-tuberculous mycobacterium,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
http://id.who.int/icd/entity/882647079,http://id.who.int/icd/release/11/beta/mms/882647079,1B21.1,,- - - Non-tuberculous mycobacterial lymphadenitis,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
http://id.who.int/icd/entity/1723965278,http://id.who.int/icd/release/11/beta/mms/1723965278,1B21.2,,- - - Cutaneous non-tuberculous mycobacterial infection,category,2,False,True,01,browser,iCat,False,1,True,BlockL1-1B1,,,,,
http://id.who.int/icd/entity/1974989140,http://id.who.int/icd/release/11/beta/mms/1974989140,1B21.20,,- - - - Mycobacterium ulcerans infection,category,3,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
,http://id.who.int/icd/release/11/beta/mms/1723965278/other,1B21.2Y,,- - - - Cutaneous infection due to other specified non-tuberculous mycobacteria,category,3,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
,http://id.who.int/icd/release/11/beta/mms/1723965278/unspecified,1B21.2Z,,- - - - Cutaneous infection due to unspecified non-tuberculous mycobacteria,category,3,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
http://id.who.int/icd/entity/625446129,http://id.who.int/icd/release/11/beta/mms/625446129,1B21.3,,- - - Disseminated non-tuberculous mycobacterial infection,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
http://id.who.int/icd/entity/1642291965,http://id.who.int/icd/release/11/beta/mms/1642291965,1B21.4,,- - - Gastrointestinal non-tuberculous mycobacterial infection,category,2,False,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
,http://id.who.int/icd/release/11/beta/mms/1839818377/other,1B21.Y,,- - - Non-tuberculous mycobacterial infection of other specified site,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
,http://id.who.int/icd/release/11/beta/mms/1839818377/unspecified,1B21.Z,,- - - Non-tuberculous mycobacterial infection of unspecified site,category,2,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
,http://id.who.int/icd/release/11/beta/mms/979278646/other,1B2Y,,- - Other specified mycobacterial diseases,category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
,http://id.who.int/icd/release/11/beta/mms/979278646/unspecified,1B2Z,,"- - Mycobacterial diseases, unspecified",category,1,True,True,01,browser,iCat,True,0,True,BlockL1-1B1,,,,,
http://id.who.int/icd/entity/1539889147,http://id.who.int/icd/release/11/beta/mms/1539889147,,BlockL1-1B4,- Certain staphylococcal or streptococcal diseases,block,1,False,True,01,browser,iCat,False,5,,,,,,,
http://id.who.int/icd/entity/871612151,http://id.who.int/icd/release/11/beta/mms/871612151,,BlockL2-1B4,- - Acute rheumatic fever,block,2,False,True,01,browser,iCat,False,3,,BlockL1-1B4,,,,,
http://id.who.int/icd/entity/2058300982,http://id.who.int/icd/release/11/beta/mms/2058300982,1B40,,- - - Acute rheumatic fever without mention of heart involvement,category,1,False,True,01,browser,iCat,False,1,True,BlockL1-1B4,BlockL2-1B4,,,,
